Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
1354049,"March 24, 2019",Arizona,Phoenix,2202 W McDowell Rd,0,7,0,0,1,
1353714,"March 23, 2019",California,San Francisco,1300 Fillmore St,0,5,1,0,0,
1350494,"March 19, 2019",Arizona,Phoenix,8526 N 27th Ave,2,4,0,0,1,
1348844,"March 17, 2019",Georgia,Augusta,900 block of Broad St,0,4,0,0,1,
1349256,"March 17, 2019",Georgia,Rochelle,Dennis St,1,3,0,0,2,
1348793,"March 17, 2019",Nevada,Las Vegas,600 E Fremont St,0,4,0,0,3,
1347974,"March 16, 2019",New Jersey,Camden,619 Ferry Ave,1,3,0,0,1,
1348291,"March 15, 2019",Alabama,Mobile,515 Dauphin Island Pkwy,2,3,0,1,2,
1347894,"March 14, 2019",Montana,Missoula,5145 Airway Blvd,1,3,0,0,1,
1344488,"March 11, 2019",New Jersey,Paterson,291 12th Ave,0,4,0,0,0,
1343330,"March 10, 2019",Louisiana,Shreveport,2700 block of San Jacinto Ave,0,4,0,0,0,
1343274,"March 10, 2019",Colorado,Denver,15th St and Market St,1,4,0,0,1,
1338860,"March 3, 2019",California,Oakland,316 14th St,0,4,0,0,1,
1338765,"March 3, 2019",Illinois,Chicago,2900 block of E 79th St,0,6,0,0,0,
1338790,"March 2, 2019",Arkansas,Pine Bluff,723 East 25th Ave,1,4,0,0,0,
1337498,"February 28, 2019",California,Oakland,9755 Edes Ave,1,3,0,0,0,
1333480,"February 22, 2019",Alabama,Birmingham,1100 block of Carnation Dr,2,2,0,0,1,
1331974,"February 21, 2019",Maryland,Baltimore,500 block of Bloom St,1,4,0,0,0,
1332507,"February 21, 2019",Kentucky,Elizabethtown,600 N Miles St,2,2,0,0,1,
1332429,"February 21, 2019",Texas,Houston,12800 block of Eastbrook Dr,2,2,0,0,2,
1332181,"February 20, 2019",Tennessee,Covington,529 N College St,0,4,0,0,1,
1329144,"February 17, 2019",Texas,Henderson,504 S Van Buren St,2,2,0,0,1,
1328792,"February 17, 2019",Indiana,Evansville,664 E Illinois St,0,5,0,0,1,
1329075,"February 17, 2019",Louisiana,New Orleans,Tulane Ave and Elk Pl,0,5,1,0,0,
1328562,"February 16, 2019",Mississippi,Clinton,1214 Foxhill Dr,4,0,1,0,0,
1327321,"February 15, 2019",Illinois,Aurora,641 Archer Ave,5,6,1,0,0,
1324279,"February 11, 2019",Texas,Livingston,3628 FM 3126,4,0,1,0,0,
1323448,"February 9, 2019",Virginia,Petersburg,109 Perry St,0,4,0,0,0,
1321021,"February 6, 2019",New York,Brooklyn,1778 Fulton St,1,3,0,0,0,
1321093,"February 5, 2019",Texas,San Antonio,538 Hot Wells Blvd,2,2,0,0,1,
1319333,"February 4, 2019",District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,0,0,1,
1319325,"February 4, 2019",Louisiana,Baton Rouge,4000 block of Topeka St,0,4,0,0,0,
1320286,"February 3, 2019",California,Palm Springs,E Sunny Dunes Rd and El Placer Rd,4,0,0,0,1,
1318391,"February 3, 2019",Illinois,Chicago,938 E 75th St,2,5,0,0,0,
1318187,"February 1, 2019",California,San Diego,6800 block of Springfield St,0,4,0,0,0,
1314253,"January 27, 2019",Alabama,Birmingham,Avenue O and Warrior Rd,0,5,0,0,0,
1312391,"January 26, 2019",Georgia,Albany,300 block of W Roosevelt,0,4,0,0,0,
1312463,"January 26, 2019",Indiana,Indianapolis,2957 N Sherman Dr,0,5,0,0,1,
1313291,"January 26, 2019",New Jersey,Newark,612 Bergen St,1,3,0,0,0,
1312284,"January 26, 2019",Louisiana,Gonzales,42350 Church Point Rd,5,0,0,0,1,
1310775,"January 24, 2019",Pennsylvania,State College,1450 S Atherton St,3,1,1,0,0,
1310397,"January 24, 2019",Georgia,Rockmart,319 Williamson St,4,1,0,0,1,
1309114,"January 23, 2019",Florida,Sebring,1901 US 27 S,5,0,0,0,1,
1306920,"January 20, 2019",Florida,Miami,26133 SW 139th Ave,0,4,0,0,0,
1305563,"January 19, 2019",Pennsylvania,Lebanon,1140 Church St,0,4,0,0,2,
1305294,"January 19, 2019",Texas,Houston,7041 Sherman St,0,0,3,1,0,
1305679,"January 19, 2019",South Carolina,Gaffney,1435 Wilcox Ave,1,4,0,0,1,
1305516,"January 19, 2019",Illinois,Chicago,4400 block of W Madison St,0,4,0,0,0,
1305538,"January 19, 2019",Florida,Jacksonville,11445 Brian Lakes Drive,2,2,1,0,0,
1303486,"January 17, 2019",Kentucky,Owensboro,940 Audubon Ave,3,1,0,0,2,
1302060,"January 16, 2019",Florida,Jacksonville,Emerson St and Spring Park Rd,1,5,0,0,0,
1303303,"January 16, 2019",California,Palmdale,Ranch Center Dr and 40th St W,3,1,0,0,1,
1301778,"January 15, 2019",Arkansas,Little Rock,5420 Baseline Rd,1,3,0,1,1,
1299680,"January 13, 2019",Arizona,Phoenix,2445 E Van Buren St,1,4,0,1,0,
1295294,"January 6, 2019",New Mexico,Roswell,1300 block of W College Blvd,0,4,0,0,1,
1293054,"January 4, 2019",California,Torrance,22501 Hawthorne Blvd,3,4,0,0,1,
1292684,"January 4, 2019",Virginia,Hurt,3197 Shula Dr,2,2,1,0,0,
1291779,"January 2, 2019",Arkansas,Jonesboro,3516 Galaxy St,1,3,0,0,2,
1289877,"January 1, 2019",South Carolina,Columbia,1709 Decker Blvd,0,5,0,0,0,
1289618,"January 1, 2019",Florida,Tallahassee,2020 W Pensacola St,0,5,0,0,0,
1891461,"December 31, 2020",Indiana,Indianapolis,8215 Center Run Road,1,3,0,0,0,
1890946,"December 31, 2020",Oregon,Happy Valley,9200 block of SE Idleman Rd,0,4,0,0,0,
1886913,"December 26, 2020",Florida,Tampa,N 20th St and E 7th Ave,2,2,0,0,1,
1886974,"December 26, 2020",Illinois,Rockford,4007 E State St,3,3,0,0,1,
1887059,"December 26, 2020",Massachusetts,Lynn,Washington St and Quincy Ter,1,5,0,0,1,
1886849,"December 26, 2020",Florida,Miami,NW 61st St and NW 13th Ave,1,3,0,0,0,
1886721,"December 25, 2020",Arkansas,Atkins,5180 Pine Ridge Rd,4,0,1,0,0,
1886372,"December 25, 2020",Florida,Boynton Beach,Martin Luther King Jr Blvd and N Seacrest Blvd,1,4,0,0,1,
1886141,"December 24, 2020",Florida,Lakeland,1500 block of Amos Ave,1,4,0,0,0,
1885251,"December 22, 2020",Mississippi,Meridian,Jeffrey Acres Rd,4,0,1,0,0,
1882214,"December 20, 2020",Connecticut,Bridgeport,456 Connecticut Ave,2,2,0,0,0,
1881213,"December 19, 2020",Illinois,Chicago,8936 S Cottage Grove Ave,0,6,0,0,0,
1876727,"December 13, 2020",West Virginia,Elkview,1384 Cemetery Hill Dr,4,0,0,0,1,
1877043,"December 12, 2020",California,San Bernardino,900 block of N Sierra Way,1,3,0,0,0,
1876231,"December 12, 2020",New York,Copiague,2336 Great Neck Rd,2,2,0,0,1,
1876039,"December 12, 2020",New York,Brooklyn,574 Warren St,0,4,0,0,0,
1876552,"December 12, 2020",Maryland,Hyattsville (Landover),8600 block of Old Ardmore Rd,2,2,0,0,0,
1877628,"December 10, 2020",Georgia,Tifton,700 block of 17 1/2 St,0,4,0,0,0,
1877122,"December 10, 2020",Mississippi,Jackson,1805 Hospital Dr,0,5,0,0,0,
1908063,"December 8, 2020",West Virginia,Williamsburg,611 Flynns Creek Rd,5,0,1,0,0,
1873798,"December 8, 2020",Louisiana,Lacombe,28399 Palmer Dr,0,1,2,2,0,
1870827,"December 6, 2020",Texas,Venus,6100 N FM 157,0,6,0,0,0,
1871627,"December 5, 2020",California,Hayward,25000 block of Eldridge Ave,1,3,0,0,0,
1870840,"December 5, 2020",North Carolina,Autryville,10101 Gip Rd,0,6,0,0,0,
1869748,"December 4, 2020",Illinois,Chicago,4400 block of W Adams St,0,4,0,0,0,
1867006,"December 1, 2020",Pennsylvania,Morrisville,1 Makefield Rd,1,3,0,0,0,
1866100,"November 30, 2020",Alaska,Palmer,335 N Valley Way,4,0,0,0,1,
1864683,"November 29, 2020",Mississippi,Grenada,23291 MS-8,0,11,0,0,0,
1865110,"November 29, 2020",Tennessee,Memphis,3492 W Metropolitan Cir,2,2,0,1,3,
1863726,"November 28, 2020",South Carolina,Aiken,1695 Richland Ave E,1,10,0,0,5,
1864205,"November 28, 2020",South Carolina,Conway,3800 block of Golden Key Rd,0,5,0,0,3,
1864177,"November 28, 2020",Louisiana,New Orleans,7001 Lawrence Rd,0,4,0,0,0,
1862947,"November 27, 2020",Georgia,Macon,425 Cherry St,1,5,0,0,2,
1863099,"November 27, 2020",Ohio,Toledo,3257 Stickney Ave,0,6,0,0,0,
1862603,"November 26, 2020",Nevada,Henderson,870 E Lake Mead Pkwy,1,4,0,1,3,
1859390,"November 22, 2020",New York,Brooklyn,15 Albany Ave,1,6,0,0,2,
1859110,"November 22, 2020",New Jersey,Trenton,Stuyvesant Ave and Hoffman Ave,0,4,0,0,0,
1858455,"November 22, 2020",Illinois,Chicago,700 block of E 101st St,1,3,0,0,0,
1859186,"November 22, 2020",Louisiana,New Orleans,9232 Chef Menteur Hwy,1,3,0,0,0,
1857439,"November 21, 2020",Illinois,Chicago,W 79th St and S Justine St,0,6,0,0,0,
1857947,"November 21, 2020",Arizona,Phoenix,35th Ave and Earll Dr,1,4,0,0,0,
1858965,"November 21, 2020",Nebraska,Bellevue,1307 Cornhusker Rd,2,2,0,0,1,
1857040,"November 20, 2020",Wisconsin,Milwaukee (Wauwatosa),2500 N Mayfair Rd,0,8,0,0,1,
1856417,"November 19, 2020",Florida,Haines City,422 N 15th St,1,3,0,0,0,
1855276,"November 18, 2020",Texas,Houston,11614 Manor Park Dr,2,2,1,0,0,
1856338,"November 18, 2020",South Carolina,Florence,500 block of Gaillard St,0,4,0,0,0,
1854207,"November 17, 2020",Tennessee,Jackson,Honey Bear Cove,0,4,0,0,0,
1854149,"November 16, 2020",Florida,Miami,200 block of S Biscayne River Dr,0,4,0,0,0,
1853615,"November 16, 2020",Illinois,Chicago,700 block of S Pulaski Rd,0,4,0,0,0,
1854076,"November 16, 2020",Illinois,Chicago,2700 block of S State St,0,4,0,0,0,
1852831,"November 15, 2020",Louisiana,Shreveport,300 block of Douglas St,0,5,0,0,0,
1853089,"November 15, 2020",Georgia,Riverdale,500 block of Museum Cir,2,2,0,0,2,
1852604,"November 14, 2020",South Carolina,Sumter,1008 Marilyn Ave,3,1,0,0,1,
1852853,"November 14, 2020",Missouri,Fulton,1915 N Bluff St,0,4,0,0,0,
1852161,"November 14, 2020",Ohio,Cincinnati,400 block of Kings Run Dr,0,4,0,0,0,
1852363,"November 14, 2020",California,Riverside,La Sierra Avenue and Tin Mine Road,2,3,0,0,0,
1850693,"November 12, 2020",North Carolina,Gastonia,1225 Union Rd,0,6,0,0,1,
1850981,"November 12, 2020",Florida,Tampa,1200 block of E Palifox St,2,4,0,0,0,
1849308,"November 10, 2020",Florida,Tampa,N 50th St and Sligh Ave,1,7,0,0,0,
1847840,"November 9, 2020",Texas,Fort Worth,5310 E Rosedale St,0,4,0,0,0,
1846712,"November 8, 2020",Virginia,Virginia Beach,3700 block of Whitney Ct,0,4,0,0,0,
1846494,"November 8, 2020",Tennessee,Nashville,2nd Ave N and Commerce St,0,8,0,0,1,
1846764,"November 7, 2020",Kansas,Ogden,225 Riley Ave,0,4,0,0,0,
1845690,"November 7, 2020",South Carolina,Rock Hill,241 Albright Rd,1,3,0,0,1,
1845477,"November 6, 2020",Louisiana,New Orleans,8622 Belfast St,2,2,0,0,1,
1844573,"November 5, 2020",Ohio,Toledo,2125 Parkwood Ave,3,2,0,0,1,
1843360,"November 4, 2020",Missouri,Jefferson City,1299 Lafayette St,0,4,0,0,1,
1842362,"November 3, 2020",Nevada,Henderson,1445 Stonelake Cove Ave,3,1,1,0,0,
1842421,"November 2, 2020",Ohio,Mansfield,136 Sturges Ave,0,5,0,0,0,
1840600,"November 1, 2020",Arizona,Tucson,2500 block of E Aerospace Pkwy,2,2,0,0,0,
1840534,"November 1, 2020",South Carolina,Hollywood,7800 block of White Point Rd,0,6,0,0,0,
1840265,"November 1, 2020",Indiana,Evansville,664 E Illinois St,0,4,0,0,0,
1840364,"November 1, 2020",Oklahoma,Oklahoma City,10601 S Western Ave,1,3,0,0,0,
1841432,"November 1, 2020",North Carolina,Winston Salem (Winston-salem),3900 block of Glen Hi Rd,1,3,0,0,1,
1840310,"November 1, 2020",New Jersey,Atlantic City,2721 Arctic Ave,1,4,0,0,0,
1839628,"October 31, 2020",California,Sacramento,2800 block of Normington Dr,0,4,0,0,0,
1839576,"October 31, 2020",Washington,Sumner,127th Ave E and Valley Ave E,0,5,0,0,0,
1839462,"October 31, 2020",California,Anaheim,1210 S State College Blvd,0,4,0,0,0,
1840544,"October 31, 2020",Nevada,North Las Vegas,3700 block of Iverson Ln,0,4,0,0,0,
1840041,"October 31, 2020",Maryland,College Park,7700 Baltimore Ave,0,7,0,0,0,
1839112,"October 30, 2020",Maryland,Waldorf,2177 Crain Hwy,1,3,0,0,0,
1839065,"October 30, 2020",Illinois,Chicago,11613 S Vincennes Ave,1,3,0,0,0,
1838368,"October 29, 2020",Florida,Winter Garden,Center St and 11th St,0,4,0,0,0,
1837146,"October 28, 2020",Virginia,Roanoke,1400 block of Rorer Ave SW,0,4,0,0,0,
1837429,"October 28, 2020",New Jersey,Newark,381 S 6th St,1,3,0,0,1,
1834216,"October 25, 2020",Texas,Fort Worth,1900 block of Carver Ave,2,3,0,0,0,
1835030,"October 25, 2020",Texas,San Antonio,2800 block of W Hutchins Pl,1,3,0,0,0,
1834280,"October 25, 2020",North Carolina,Raleigh,1731 Trawick Rd,1,3,0,0,2,
1834617,"October 24, 2020",Mississippi,Greenwood,W Martin Luther King Dr,2,8,0,0,1,
1832977,"October 22, 2020",Louisiana,Rayne,I-10,0,5,0,0,1,
1832014,"October 22, 2020",Florida,Miami,1830 NW 50 St,1,3,0,0,0,
1831995,"October 22, 2020",Massachusetts,Boston,Columbia Rd and Stanwood St,0,4,0,0,0,
1831091,"October 22, 2020",Maryland,Baltimore,500 block of W Franklin St,0,4,0,0,0,
1830875,"October 21, 2020",New York,Brooklyn,Nostrand Ave and Hawthorne St,1,5,0,0,1,
1830822,"October 21, 2020",Mississippi,Canton,1427 W Peace St,2,2,0,0,1,
1830092,"October 20, 2020",Texas,Houston,2117 Chenevert St,3,1,0,0,2,
1829132,"October 19, 2020",Ohio,Mansfield,136 Sturges Ave,0,5,0,0,0,
1828796,"October 19, 2020",Louisiana,New Orleans,2599 N Prieur St,1,3,0,0,0,
1827437,"October 18, 2020",Maryland,Annapolis,100 block of Clay St,1,3,0,0,0,
1828080,"October 18, 2020",Illinois,Chicago,200 block of N Sacramento Blvd,1,4,0,0,0,
1828019,"October 18, 2020",Tennessee,Nashville,1100 block of W Grove Ave,0,4,0,0,0,
1826680,"October 17, 2020",New York,Lockport,43 S Niagara St,1,5,0,0,2,
1826613,"October 17, 2020",South Carolina,Rock Hill,524 N Anderson Rd,0,5,0,0,1,
1826444,"October 16, 2020",California,San Jose,175 S Capitol Ave,2,4,0,0,3,
1825525,"October 16, 2020",Florida,Orlando,2000 block of N Forsyth Rd,3,1,0,0,0,
1826655,"October 16, 2020",Arizona,Mesa,2115 Guadalupe Rd,1,6,0,0,3,
1826675,"October 16, 2020",California,San Francisco,200 block of Scherwin St,1,3,0,0,0,
1824979,"October 15, 2020",Louisiana,Lafayette,100 block of Laser Ln,2,2,0,0,1,
1825896,"October 15, 2020",Maryland,Baltimore,2900 block of Westwood Ave,0,7,0,0,0,
1824073,"October 14, 2020",Pennsylvania,Philadelphia,3900 block of  Buist Ave,0,4,0,0,0,
1821574,"October 12, 2020",South Carolina,Myrtle Beach,1012 US-501,2,3,0,0,2,
1821496,"October 11, 2020",Georgia,Atlanta,330 W Peachtree St NW,0,4,0,0,0,
1820156,"October 10, 2020",Illinois,Chicago,100 block of S Keeler Ave,1,3,0,0,0,
1823101,"October 10, 2020",South Carolina,Kingstree,55 Williamsburg County Hwy,0,8,0,0,1,
1819955,"October 10, 2020",Missouri,Saint Louis (Jennings),8800 block of Shannon Fox Cir,2,2,0,0,1,
1818055,"October 8, 2020",Pennsylvania,Philadelphia,4935 Frankford Ave,1,6,0,0,0,
1816799,"October 7, 2020",Alaska,Anchorage,200 block of McCarrey St,1,4,0,0,0,
1817184,"October 7, 2020",New York,Brooklyn,181 Hegeman Ave,1,3,0,0,0,
1815308,"October 5, 2020",District of Columbia,Washington,400 block of Orange St SE,1,3,0,0,0,
1814148,"October 4, 2020",Georgia,Atlanta,1570 Joseph E Boone Blvd NW,1,3,0,2,2,
1813872,"October 4, 2020",Indiana,Indianapolis,5462 Massachusetts Ave,3,4,0,0,0,
1813583,"October 3, 2020",California,Sacramento,Roanoke Ave and Haywood St,1,3,0,0,1,
1813306,"October 3, 2020",Tennessee,Clarksville,100 block of Tiny Town Rd,0,5,0,0,0,
1812972,"October 2, 2020",California,Los Angeles,51st St and Hoover St,0,4,0,0,0,
1812838,"October 2, 2020",Washington,Seattle,9700 block of 59th Ave S,0,4,0,0,0,
1812049,"October 1, 2020",Michigan,Detroit,15018 Houston Whittier St,0,5,0,0,0,
1810696,"September 30, 2020",North Carolina,Greensboro,700 block of Milton St,0,4,0,0,0,
1810881,"September 30, 2020",Florida,Jacksonville,12517 Beach Blvd,0,4,0,0,0,
1810358,"September 30, 2020",Wisconsin,Milwaukee,4217 W Fond du Lac Ave,0,7,0,0,0,
1809910,"September 29, 2020",Pennsylvania,Philadelphia,4500 block of N 19th St,0,5,0,0,0,
1809484,"September 29, 2020",Ohio,Painesville,100 block of Morse Ave,2,2,0,0,0,
1807325,"September 28, 2020",Michigan,Detroit,6609 Michigan Ave,0,6,0,0,0,
1806806,"September 27, 2020",Ohio,Sandusky,Hancock St and Neil St,1,3,0,0,1,
1808628,"September 27, 2020",California,San Bernardino,900 block of N Sierra Way,1,3,0,0,0,
1807096,"September 27, 2020",Tennessee,Nashville,619 Millwood Dr,0,4,0,0,1,
1807046,"September 26, 2020",Pennsylvania,Philadelphia,100 block of N Lindenwood St,0,4,0,0,0,
1806035,"September 26, 2020",Alabama,Enterprise,507 Glover Ave,1,3,0,0,0,
1806002,"September 26, 2020",Iowa,Waterloo,501 W 4th St,2,6,0,0,1,
1805722,"September 26, 2020",Illinois,Chicago,2400 block of W Lithuanian Plaza Ct,0,4,0,0,0,
1806368,"September 26, 2020",Missouri,Saint Louis,4700 block of Vernon Ave,0,5,0,0,0,
1806500,"September 25, 2020",Pennsylvania,Philadelphia,1300 block of Sanger St,0,4,0,0,0,
1804511,"September 23, 2020",Georgia,Hampton,1577 Glynn Ct,1,3,0,0,1,
1802862,"September 23, 2020",Minnesota,Minneapolis,200 W Broadway Ave,0,5,0,0,0,
1800886,"September 21, 2020",Ohio,Struthers,111 Perry St,1,3,0,1,3,
1800549,"September 20, 2020",New York,Corona (Queens),Merrick Blvd and Foch Blvd,0,4,0,0,0,
1800514,"September 20, 2020",Connecticut,Stamford,Ursula Pl and Dale St,1,3,0,0,1,
1800026,"September 19, 2020",New York,Buffalo,Glenwood Ave and Jefferson Ave,1,4,0,0,0,
1799748,"September 19, 2020",Illinois,Chicago,12200 block of S May St,0,4,0,0,0,
1799703,"September 19, 2020",Illinois,Chicago,6900 block of S Claremont Ave,0,4,0,0,0,
1800188,"September 19, 2020",New Jersey,Plainfield,523 W 3rd St,0,4,0,0,0,
1799307,"September 19, 2020",New York,Rochester,278 Pennsylvania Ave,2,14,0,0,0,
1800192,"September 19, 2020",New Jersey,Paterson,Elizabeth St and Getty Ave,0,5,0,0,1,
1800779,"September 19, 2020",Arkansas,West Memphis,900 block of Winchell St,0,5,0,0,0,
1799160,"September 18, 2020",Arkansas,Little Rock,5311 Mabelvale Pike,0,4,0,0,0,
1797620,"September 16, 2020",Pennsylvania,Philadelphia,1800 Wallace St,2,3,0,0,0,
1796684,"September 15, 2020",California,San Jose,600 block of S 8th St,2,4,0,0,0,
1796638,"September 15, 2020",Illinois,Chicago,3500 block of W Lawrence Ave,0,5,0,0,0,
1795391,"September 14, 2020",Louisiana,Baker,Burgess Dr,0,4,0,0,1,
1793826,"September 13, 2020",Michigan,Grand Rapids,3950 Stahl Dr SE,0,7,0,0,0,
1794138,"September 13, 2020",Tennessee,Beechgrove,I-24 and Beech Grove Rd,2,3,1,0,0,
1793559,"September 13, 2020",Florida,Tampa,5110 N 40th St,0,4,0,0,1,
1794086,"September 13, 2020",Illinois,Chicago,6100 block of S Throop St,1,3,0,0,0,
1793521,"September 13, 2020",New Jersey,New Brunswick,32 Delafield St,2,7,0,0,1,
1792650,"September 12, 2020",Illinois,Chicago,100 block of N Pine Ave,2,3,0,1,0,
1793680,"September 12, 2020",North Carolina,Wilson,200 block of Dewey St,0,5,0,0,0,
1793771,"September 12, 2020",Pennsylvania,Philadelphia,N 18th St and Dauphin St,0,4,0,0,0,
1792624,"September 11, 2020",Louisiana,Donaldsonville,St Elizabeth St and Front St,0,5,0,0,1,
1791482,"September 10, 2020",Louisiana,New Orleans,4100 block of Rayne Dr,3,2,0,0,1,
1788401,"September 8, 2020",Maryland,Baltimore,2300 block of Greenmount Ave,0,5,0,0,0,
1788168,"September 7, 2020",Louisiana,New Orleans,1500 block of Freret St,0,4,0,0,0,
1787655,"September 7, 2020",New York,Brooklyn,Norstrand Ave and Crown St,0,5,0,0,2,
1788352,"September 7, 2020",California,Aguanga,45125 Highway 371,7,0,0,0,0,
1787222,"September 7, 2020",Indiana,Indianapolis,W 38th St and Graceland Ave,1,4,0,0,0,
1786920,"September 6, 2020",Illinois,Chicago,S Kingston Ave and E 77th St,0,4,0,0,0,
1786829,"September 6, 2020",Colorado,Commerce City,6700 block of Birch St,0,4,0,0,0,
1787977,"September 6, 2020",Tennessee,Memphis,6555 Lost Oak Dr,0,4,0,0,2,
1786855,"September 6, 2020",Georgia,Sparta,Faye St and Lee St,1,6,0,0,2,
1787286,"September 6, 2020",Missouri,Kansas City,3999 Swope Pkwy,0,6,0,0,0,
1786890,"September 6, 2020",Missouri,Saint Louis,5700 block of Minerva Ave,1,3,0,0,0,
1787006,"September 6, 2020",Louisiana,New Iberia,1752 Center St,0,5,0,0,0,
1787387,"September 6, 2020",Maryland,Baltimore,4900 block of Reisterstown Rd,0,4,0,0,0,
1786488,"September 5, 2020",Texas,Houston,9940 Fondren Rd,0,4,0,0,0,
1786449,"September 5, 2020",Maryland,Baltimore,2000 block of W Lexington St,1,3,0,0,0,
1785713,"September 5, 2020",Florida,Williston,Co Rd 318 and US-27 Alt,0,6,0,0,0,
1786806,"September 5, 2020",Arkansas,Little Rock,400 President Clinton Ave,0,4,0,0,1,
1805455,"September 3, 2020",South Carolina,Anderson,R St and Chase Ave,1,3,0,0,1,
1784592,"September 3, 2020",Arkansas,Pine Bluff,3101 Lilac Rd,3,1,0,0,1,
1785358,"September 3, 2020",Florida,Miami,2000 block of NW 71st St,1,3,0,0,0,
1784570,"September 3, 2020",Arkansas,Hensley,Woodson Lateral Rd and I-530,1,3,0,0,1,
1785108,"September 3, 2020",Pennsylvania,Philadelphia,700 block of E Chelten Ave,0,6,0,0,0,
1785593,"September 3, 2020",Arkansas,Little Rock,19 Nandina Cir,0,4,0,0,0,
1783582,"September 2, 2020",Pennsylvania,Philadelphia,1800 block of Moore St,2,2,0,0,0,
1784141,"September 2, 2020",Georgia,Albany,1400 block of E Residence Ave,1,3,0,0,0,
1783928,"September 2, 2020",California,Oakland,Kerwin Ave and 105th Ave,0,4,0,0,0,
1825993,"August 31, 2020",Pennsylvania,Philadelphia,1500 block of W Clearfield St,0,5,0,0,0,
1782962,"August 31, 2020",Florida,Tallahassee,2660 Old Bainbridge Rd,0,4,0,0,0,
1780301,"August 30, 2020",Kentucky,Lexington,545 N Upper St,0,7,0,0,0,
1780199,"August 30, 2020",Illinois,Zion,2300 block of Joppa Ave,1,3,0,0,0,
1780266,"August 30, 2020",Texas,San Antonio,S Olive St and Aransas Ave,2,2,0,0,0,
1779981,"August 30, 2020",New York,Buffalo,500 block of Fillmore Ave,1,4,0,0,0,
1784122,"August 30, 2020",Pennsylvania,Philadelphia,5317 Oxford Ave,0,4,0,0,0,
1779718,"August 30, 2020",Illinois,Chicago,11601 S Western Ave,1,4,0,0,0,
1780091,"August 30, 2020",Kentucky,Madisonville,400 block of Elm St,0,5,0,0,0,
1780228,"August 29, 2020",Nevada,Las Vegas,777 E Twain Ave,2,2,0,0,2,
1778571,"August 29, 2020",Illinois,Rock Island,1800 2nd Ave,1,5,0,0,1,
1778435,"August 28, 2020",Minnesota,Minneapolis,2400 block of Irving Ave N,0,4,0,0,0,
1778542,"August 28, 2020",Pennsylvania,Chester,2900 block of W 2nd St,1,3,0,0,0,
1779023,"August 28, 2020",Texas,Dallas,2600 block of Elm St,1,4,0,0,1,
1777607,"August 27, 2020",Oregon,Portland,10500 block of NE Halsey St,1,3,0,0,0,
1777180,"August 26, 2020",Michigan,Pontiac,252 Carriage Circle Dr,3,1,0,0,1,
1776905,"August 26, 2020",South Carolina,Hilton Head Island,Muddy Creek Rd and Spanish Wells Rd,0,4,0,0,3,
1777400,"August 26, 2020",Pennsylvania,Philadelphia,5500 block of Chew Ave,0,4,0,0,0,
1776189,"August 25, 2020",Virginia,Norfolk,800 block of E Princess Anne Rd,0,5,0,0,1,
